x_coords
100.33333333333333
113.60606060606061
128.33333333333334
141.8181818181818
156.3939393939394
170.3939393939394
184.6060606060606
198.6060606060606
213.3939393939394
227.3939393939394
242.3939393939394
256.3939393939394
271.3939393939394
285.3939393939394
300.3939393939394
314.6060606060606
329.6666666666667
344.3939393939394
359.3939393939394
373.8888888888889
389.3939393939394
403.8888888888889
419.3939393939394
434.1111111111111
451.22222222222223
465.3939393939394
481.3939393939394
496.44444444444446
512.4444444444445
527.8888888888889
544.1111111111111
559.3333333333334
575.3939393939394
590.6666666666666
607.1111111111111
622.3333333333334
638.6060606060606
654.3333333333334
670.3939393939394
686.3333333333334
702.6060606060606
718.3333333333334
734.6666666666666
750.6060606060606
767.3333333333334
783.1111111111111
799.6666666666666
815.6060606060606
832.3939393939394
848.3333333333334
865.3333333333334
881.3333333333334
898.3333333333334
914.3333333333334
931.3333333333334
947.3333333333334
964.6060606060606
980.6666666666666
997.8888888888889
1014.1111111111111
1031.3333333333333
1047.3333333333333
1064.3333333333333
1080.3939393939395
1097.3939393939395
1113.6666666666667
1130.6666666666667
1146.6666666666667
1163.6666666666667
1179.6666666666667
1196.6666666666667
1212.6666666666667
1229.6666666666667
1245.6666666666667
1262.6666666666667
1278.3939393939395
1295.3939393939395
1311.3333333333333
1328.3333333333333
1343.888888888889
1360.6666666666667
1376.3939393939395
1393.3333333333333
1408.888888888889
1425.6666666666667
1441.3333333333333
1457.6666666666667
1473.3939393939395
1489.888888888889
1504.6666666666667
1521.111111111111
1536.3333333333333
1552.6060606060605
1567.6666666666667
1583.888888888889
1598.888888888889
1616.4444444444443
1631.2222222222222
1647.2222222222222
1660.6666666666667
1676.6666666666667
1691.3939393939395
1708.4545454545455
1721.888888888889
1737.4444444444443
1753.4444444444443
1767.6666666666667
1783.4444444444443
1797.6060606060605
1813.0
1828.4545454545455
1842.4545454545455
1857.7777777777778
1871.7777777777778
1887.4545454545455
1901.4545454545455
1916.6666666666667
1930.6666666666667
1945.7777777777778
1959.7777777777778
1975.2424242424242
