distances
13.27272727272728
14.727272727272734
13.48484848484847
14.575757575757592
14.0
14.21212121212119
14.0
14.78787878787881
14.0
15.0
13.999999999999972
15.0
14.0
15.0
14.212121212121247
15.060606060606062
14.727272727272691
15.0
14.494949494949537
15.505050505050463
14.494949494949537
15.505050505050463
14.71717171717171
17.111111111111143
14.171717171717148
16.0
15.05050505050508
16.0
15.444444444444457
16.22222222222217
15.222222222222285
16.060606060606005
15.272727272727252
16.444444444444457
15.222222222222285
16.272727272727252
15.727272727272748
16.060606060606005
15.939393939393995
16.272727272727252
15.727272727272748
16.333333333333258
15.939393939393995
16.727272727272748
15.777777777777715
16.555555555555543
15.939393939393995
16.787878787878753
15.939393939393995
17.0
16.0
17.0
16.0
17.0
16.0
17.272727272727252
16.060606060606005
17.222222222222285
16.22222222222217
17.22222222222217
16.0
17.0
16.060606060606233
17.0
16.272727272727252
17.0
16.0
17.0
16.0
17.0
16.0
17.0
16.0
17.0
15.727272727272748
17.0
15.939393939393767
17.0
15.555555555555657
16.77777777777783
15.727272727272748
16.939393939393767
15.555555555555657
16.77777777777783
15.666666666666515
16.333333333333485
15.727272727272748
16.494949494949424
14.777777777777828
16.444444444444343
15.222222222222172
16.272727272727252
15.060606060606233
16.22222222222217
15.0
17.55555555555543
14.777777777777828
16.0
13.44444444444457
16.0
14.727272727272748
17.060606060606005
13.434343434343418
15.55555555555543
16.0
14.222222222222399
15.777777777777601
14.161616161616166
15.39393939393949
15.454545454545496
14.0
15.323232323232332
14.0
15.676767676767668
14.0
15.212121212121247
14.0
15.111111111111086
14.0
15.464646464646421
