distances
16.939393939393938
11.0
17.060606060606062
11.878787878787875
16.424242424242436
11.696969696969688
17.0
11.818181818181813
16.686868686868678
11.737373737373758
17.050505050505052
12.464646464646478
17.060606060606062
12.121212121212125
17.0
12.303030303030255
16.818181818181813
12.878787878787932
17.42424242424238
13.070707070707101
17.28282828282829
13.161616161616166
17.0
13.121212121212068
17.434343434343475
13.565656565656525
17.363636363636374
13.696969696969688
17.373737373737356
13.858585858585911
16.929292929292956
14.070707070707044
17.46464646464642
14.24242424242425
17.43434343434342
14.565656565656582
17.181818181818244
14.75757575757575
17.060606060606005
14.81818181818187
16.89898989898984
14.929292929292956
16.929292929292956
15.303030303030255
17.181818181818244
15.65656565656559
17.04040404040404
15.81818181818187
17.0
15.787878787878753
16.929292929292956
16.070707070707044
16.696969696969745
16.23232323232321
16.70707070707067
16.57575757575762
16.71717171717171
16.353535353535335
16.71717171717171
16.353535353535335
16.64646464646478
16.575757575757507
16.424242424242493
16.787878787878753
16.212121212121247
16.929292929292842
15.929292929292842
17.141414141414316
15.858585858585684
17.212121212121247
15.717171717171823
17.353535353535335
15.434343434343418
17.494949494949424
15.282828282828405
17.646464646464665
15.21212121212102
17.646464646464665
15.070707070707158
17.525252525252426
14.828282828282909
17.717171717171823
14.636363636363512
17.646464646464665
14.505050505050576
17.666666666666515
14.474747474747574
17.70707070707067
13.646464646464665
17.787878787878753
14.0
17.68686868686882
13.525252525252426
17.85858585858591
13.494949494949424
17.717171717171823
13.434343434343418
17.666666666666515
12.939393939393995
17.747474747474826
12.787878787878753
17.767676767676676
12.58585858585866
17.929292929292842
12.484848484848499
17.656565656565817
12.222222222222172
17.636363636363512
11.92929292929307
17.676767676767668
11.636363636363512
17.54545454545473
11.575757575757507
17.56565656565658
11.494949494949424
17.646464646464665
11.0
17.646464646464665
11.0
17.888888888888914
